packet_count,byte_count,duration,avg_packet_size,mean_iat,var_iat,dst_ip,label
24,3204,2.93,48,0.127391,0.006217,192.168.1.24,0
9,1647,2.1,110,0.2625,0.004659,192.168.1.12,0
9,4583,2.48,50,0.31,0.009995,192.168.1.17,0
49,3724,4.3,69,0.089583,0.00112,192.168.1.18,0
50,4049,4.84,99,0.098776,0.001103,192.168.1.11,0
20,3867,2.45,110,0.128947,0.007058,192.168.1.13,0
5,2195,0.9,47,0.225,0.008291,192.168.1.2,0
26,4442,1.28,135,0.0512,0.009382,192.168.1.21,0
41,1853,1.41,70,0.03525,0.006867,192.168.1.4,0
38,4056,4.68,70,0.126486,0.009379,192.168.1.15,0
17,4308,2.77,143,0.173125,0.009552,192.168.1.45,0
46,872,1.59,40,0.035333,0.006161,192.168.1.43,0
17,1687,3.63,53,0.226875,0.006603,192.168.1.40,0
34,1619,3.09,89,0.093636,0.000692,192.168.1.10,0
14,1238,2.91,134,0.223846,0.003009,192.168.1.12,0
12,1379,3.93,119,0.357273,0.0057,192.168.1.39,0
12,1790,2.72,142,0.247273,0.005861,192.168.1.44,0
50,1377,4.51,55,0.092041,0.00924,192.168.1.9,0
16,2591,3.7,96,0.246667,0.005611,192.168.1.32,0
44,4164,2.3,40,0.053488,0.000255,192.168.1.26,0
19,2318,2.83,136,0.157222,0.005735,192.168.1.19,0
29,2790,0.73,65,0.026071,0.000526,192.168.1.42,0
39,1673,2.29,97,0.060263,0.00874,192.168.1.22,0
26,1980,1.4,67,0.056,0.000191,192.168.1.26,0
43,3225,3.38,118,0.080476,0.004126,192.168.1.13,0
9,2697,1.95,82,0.24375,0.002169,192.168.1.13,0
39,2370,4.31,104,0.113421,0.001065,192.168.1.48,0
38,4793,0.66,90,0.017838,0.001091,192.168.1.47,0
32,2246,0.23,138,0.007419,0.008735,192.168.1.27,0
41,2769,3.98,104,0.0995,0.000514,192.168.1.28,0
12,3977,0.75,85,0.068182,0.003768,192.168.1.37,0
32,559,4.52,110,0.145806,0.000991,192.168.1.49,0
41,1599,4.36,143,0.109,0.005096,192.168.1.36,0
31,4055,3.04,112,0.101333,0.005374,192.168.1.16,0
29,494,1.73,112,0.061786,0.007459,192.168.1.25,0
23,952,3.83,114,0.174091,0.000335,192.168.1.2,0
6,1379,1.91,46,0.382,0.002686,192.168.1.38,0
49,4409,1.92,55,0.04,0.009,192.168.1.25,0
9,2863,2.24,148,0.28,0.001953,192.168.1.35,0
18,330,0.81,44,0.047647,0.004793,192.168.1.45,0
30,681,0.75,70,0.025862,0.001841,192.168.1.18,0
41,1830,1.36,49,0.034,0.007499,192.168.1.5,0
12,1897,1.8,72,0.163636,0.007853,192.168.1.33,0
15,1564,2.76,133,0.197143,0.003744,192.168.1.46,0
40,4974,3.94,54,0.101026,0.002867,192.168.1.35,0
7,2052,0.25,146,0.041667,0.008745,192.168.1.29,0
12,1010,3.86,127,0.350909,0.007453,192.168.1.23,0
49,3397,1.98,92,0.04125,0.004135,192.168.1.37,0
22,4887,1.28,132,0.060952,0.004124,192.168.1.12,0
9,3765,0.42,141,0.0525,0.009313,192.168.1.7,0
26,867,1.7,71,0.068,0.00365,192.168.1.4,0
43,2890,3.65,142,0.086905,0.004226,192.168.1.31,0
50,4020,0.73,59,0.014898,0.004938,192.168.1.8,0
15169,1290176,1.09,139,6.4e-05,8e-06,192.168.1.100,1
21,3151,4.26,138,0.213,0.001238,192.168.1.24,0
41,2676,4.55,125,0.11375,0.008212,192.168.1.13,0
24,2796,3.68,108,0.16,0.004982,192.168.1.49,0
40,490,2.25,74,0.057692,0.002846,192.168.1.9,0
14,744,1.08,111,0.083077,0.002799,192.168.1.19,0
9,3901,3.05,101,0.38125,0.00293,192.168.1.44,0
27,3944,0.96,99,0.036923,0.00371,192.168.1.24,0
10,4582,4.28,121,0.475556,0.000944,192.168.1.37,0
35,4608,1.76,44,0.051765,0.00509,192.168.1.22,0
11,3509,1.95,55,0.195,0.001896,192.168.1.47,0
48,1865,2.65,118,0.056383,0.002011,192.168.1.6,0
32,2841,2.09,121,0.067419,0.000555,192.168.1.47,0
36,2007,0.62,52,0.017714,0.003509,192.168.1.3,0
8,554,0.9,99,0.128571,0.005206,192.168.1.15,0
36,4526,2.63,125,0.075143,0.001949,192.168.1.28,0
42,1691,4.68,81,0.114146,0.003754,192.168.1.38,0
20,4721,2.63,54,0.138421,0.003984,192.168.1.4,0
32,1180,2.71,79,0.087419,0.001618,192.168.1.19,0
50,4886,4.53,79,0.092449,0.004328,192.168.1.13,0
320,3071,0.21,43,0.002093,7.4e-05,192.168.1.28,1
6909,1171041,0.68,151,2.6e-05,0.0,192.168.1.100,1
7,2532,1.3,75,0.216667,0.009801,192.168.1.35,0
46,4707,2.16,110,0.048,0.006459,192.168.1.6,0
417,7903,0.17,60,0.002685,5.5e-05,192.168.1.145,1
424,9207331,35.06,1095,0.178535,0.368125,10.0.0.1,1
16,308,0.59,125,0.039333,0.007344,192.168.1.17,0
14,3477,4.28,122,0.329231,0.00046,192.168.1.38,0
20,466,3.52,78,0.185263,0.009281,192.168.1.31,0
49,4425,4.11,42,0.085625,0.005749,192.168.1.28,0
32,348,1.84,49,0.059355,0.000354,192.168.1.16,0
41,321,1.41,122,0.03525,0.007686,192.168.1.48,0
27,1642,4.98,131,0.191538,0.001315,192.168.1.29,0
44,603,0.42,79,0.009767,0.000898,192.168.1.19,0
25,1285,3.42,77,0.1425,0.008202,192.168.1.12,0
19,344,3.08,41,0.171111,0.001476,192.168.1.16,0
31,2807,2.27,132,0.075667,0.003759,192.168.1.35,0
18,4616,4.46,116,0.262353,0.007277,192.168.1.12,0
194,11790587,22.68,1127,0.391612,0.324646,10.0.0.1,1
14248,1609895,1.78,114,0.000461,7e-06,192.168.1.100,1
174,6295,0.92,63,0.002254,7.4e-05,192.168.1.190,1
45,4926,0.18,99,0.004091,0.005242,192.168.1.13,0
252,15276607,44.51,1321,0.099096,0.250282,10.0.0.3,1
37,4513,4.61,139,0.128056,0.004323,192.168.1.2,0
13,2446,4.0,125,0.333333,0.009062,192.168.1.32,0
46,4417,0.59,64,0.013111,0.002911,192.168.1.38,0
37,3260,0.86,150,0.023889,0.008405,192.168.1.9,0
48,1063,4.68,106,0.099574,0.005891,192.168.1.42,0
12,2755,3.88,129,0.352727,0.005806,192.168.1.46,0
31,2142,1.97,93,0.065667,0.003872,192.168.1.47,0
28,4170,3.69,111,0.136667,0.002206,192.168.1.9,0
49,3205,0.75,118,0.015625,0.003475,192.168.1.6,0
41,851,1.79,97,0.04475,0.000126,192.168.1.46,0
28,472,2.04,148,0.075556,0.000368,192.168.1.43,0
7,1107,1.05,42,0.175,0.008851,192.168.1.20,0
16,2576,1.58,136,0.105333,0.001809,192.168.1.12,0
337,5851,0.16,53,0.002496,3.7e-05,192.168.1.215,1
9,3704,3.3,121,0.4125,0.009217,192.168.1.13,0
15,1473,1.03,148,0.073571,0.005102,192.168.1.8,0
9,3955,4.59,58,0.57375,0.008769,192.168.1.45,0
43,3231,3.82,51,0.090952,0.003237,192.168.1.8,0
21,4477,2.57,62,0.1285,0.005315,192.168.1.32,0
49,3533,2.48,127,0.051667,0.00747,192.168.1.45,0
44,1852,1.23,139,0.028605,0.002236,192.168.1.32,0
11,1159,1.42,86,0.142,0.006573,192.168.1.15,0
37,4216,2.86,93,0.079444,0.000865,192.168.1.22,0
34,2148,4.22,145,0.127879,0.003487,192.168.1.30,0
50,3535,4.32,49,0.088163,0.009849,192.168.1.18,0
32,2161,2.74,91,0.088387,0.007422,192.168.1.20,0
26,1551,4.65,126,0.186,0.00019,192.168.1.7,0
20,2925,4.12,110,0.216842,0.003341,192.168.1.19,0
15,2954,3.61,42,0.257857,0.005466,192.168.1.3,0
45,2055,1.49,55,0.033864,0.006788,192.168.1.30,0
16,2644,3.16,99,0.210667,0.006512,192.168.1.23,0
24,2620,4.26,101,0.185217,0.004083,192.168.1.28,0
40,3849,0.48,148,0.012308,0.009373,192.168.1.44,0
357,4394,0.83,45,0.00437,7.4e-05,192.168.1.183,1
6,4215,2.44,75,0.488,0.008028,192.168.1.4,0
10,2993,3.96,117,0.44,0.001056,192.168.1.47,0
17,2876,0.77,57,0.048125,0.000846,192.168.1.7,0
44,627,3.21,83,0.074651,0.008651,192.168.1.12,0
22,3028,0.77,133,0.036667,0.001674,192.168.1.17,0
36,600,4.91,83,0.140286,0.009975,192.168.1.38,0
28,2782,4.61,80,0.170741,0.007625,192.168.1.42,0
45,1015,1.59,95,0.036136,0.007565,192.168.1.17,0
27,4898,2.63,68,0.101154,0.003142,192.168.1.48,0
9,1653,3.88,130,0.485,0.00242,192.168.1.22,0
20,3040,2.0,56,0.105263,0.00714,192.168.1.7,0
44,2183,1.4,80,0.032558,0.000445,192.168.1.16,0
29,2900,0.97,106,0.034643,0.007657,192.168.1.4,0
16,3284,4.06,131,0.270667,0.002457,192.168.1.38,0
7,4905,2.71,65,0.451667,0.002963,192.168.1.13,0
17269,879577,1.98,160,5.3e-05,1e-06,192.168.1.100,1
41,4095,0.81,83,0.02025,0.00224,192.168.1.4,0
22,2817,1.15,79,0.054762,0.00953,192.168.1.20,0
8,4532,2.14,149,0.305714,0.00835,192.168.1.24,0
30,1532,4.24,49,0.146207,0.006823,192.168.1.11,0
33,798,1.64,111,0.05125,0.003621,192.168.1.46,0
8,3765,4.03,148,0.575714,0.004386,192.168.1.30,0
35,1722,4.0,143,0.117647,0.0045,192.168.1.25,0
44,4765,3.23,69,0.075116,0.001772,192.168.1.13,0
50,4953,2.78,125,0.056735,0.007103,192.168.1.41,0
16,685,4.0,124,0.266667,0.003109,192.168.1.27,0
14,4292,2.74,118,0.210769,0.00521,192.168.1.42,0
35,4359,1.26,91,0.037059,0.007196,192.168.1.25,0
14,1526,1.24,125,0.095385,0.000855,192.168.1.15,0
35,2325,4.92,69,0.144706,0.002259,192.168.1.11,0
21,4133,0.51,118,0.0255,0.007527,192.168.1.40,0
6,817,1.16,60,0.232,0.007901,192.168.1.18,0
16,2300,2.67,80,0.178,0.006239,192.168.1.23,0
14,1704,2.81,43,0.216154,0.00339,192.168.1.7,0
22,3109,0.54,95,0.025714,0.006032,192.168.1.26,0
259,4290,0.96,41,0.002457,7.4e-05,192.168.1.64,1
47,2944,4.33,96,0.09413,0.002994,192.168.1.38,0
24,2982,2.75,121,0.119565,0.009836,192.168.1.29,0
10,4814,4.64,100,0.515556,0.00362,192.168.1.14,0
32,433,3.55,106,0.114516,0.007088,192.168.1.19,0
40,4717,1.31,84,0.03359,0.005294,192.168.1.4,0
21,2103,1.24,46,0.062,0.004778,192.168.1.41,0
16,4155,4.5,60,0.3,0.005956,192.168.1.12,0
5,3131,1.76,85,0.44,0.007761,192.168.1.37,0
31,616,2.94,76,0.098,0.007879,192.168.1.27,0
338,10948156,35.46,1023,0.118709,0.130358,10.0.0.9,1
18,1145,0.23,121,0.013529,0.003196,192.168.1.14,0
12,4762,2.35,127,0.213636,0.00707,192.168.1.38,0
5,2383,4.55,98,1.1375,0.000874,192.168.1.34,0
474,2591,0.39,60,0.001916,5e-05,192.168.1.171,1
9,1089,0.44,134,0.055,0.009732,192.168.1.29,0
44,2622,3.71,106,0.086279,0.001033,192.168.1.34,0
36,462,2.24,146,0.064,0.001551,192.168.1.5,0
11,1600,3.42,113,0.342,0.005774,192.168.1.21,0
11,2171,1.58,54,0.158,0.005839,192.168.1.33,0
36,4411,1.4,75,0.04,0.005915,192.168.1.14,0
42,825,2.05,98,0.05,0.00276,192.168.1.45,0
21,2872,2.59,76,0.1295,0.007825,192.168.1.46,0
32,2093,2.54,55,0.081935,0.009465,192.168.1.20,0
10,4779,3.69,65,0.41,0.004677,192.168.1.29,0
34,2079,3.61,135,0.109394,0.001368,192.168.1.42,0
39,3205,4.34,100,0.114211,0.002119,192.168.1.39,0
50,4812,2.23,79,0.04551,0.001692,192.168.1.21,0
41,450,1.66,139,0.0415,0.00832,192.168.1.27,0
25,1180,1.21,76,0.050417,0.002083,192.168.1.42,0
25,1951,2.61,144,0.10875,0.008278,192.168.1.9,0
413,16943416,11.07,1478,0.282983,0.597286,10.0.0.7,1
43,4244,2.22,72,0.052857,0.00066,192.168.1.12,0
10,2997,0.91,81,0.101111,0.001194,192.168.1.33,0
5,3380,4.65,103,1.1625,0.000166,192.168.1.43,0
7,3129,2.67,56,0.445,0.002676,192.168.1.49,0
31,4983,3.82,86,0.127333,0.003867,192.168.1.18,0
8,1225,0.26,145,0.037143,0.000514,192.168.1.47,0
34,577,2.1,126,0.063636,0.00142,192.168.1.47,0
24,2668,2.4,100,0.104348,0.000807,192.168.1.20,0
20,2399,0.36,120,0.018947,0.009967,192.168.1.48,0
6,3535,4.68,122,0.936,0.001198,192.168.1.37,0
48,1650,3.71,67,0.078936,0.009767,192.168.1.21,0
20,774,4.04,87,0.212632,0.003858,192.168.1.39,0
30,2906,1.52,140,0.052414,0.00544,192.168.1.47,0
37,4537,3.41,124,0.094722,0.000395,192.168.1.48,0
18,2782,0.72,98,0.042353,0.002363,192.168.1.28,0
26,2372,1.82,61,0.0728,0.004176,192.168.1.37,0
5,973,4.3,99,1.075,0.003841,192.168.1.4,0
47,4897,3.3,88,0.071739,0.002553,192.168.1.27,0
39,2857,1.38,119,0.036316,0.009534,192.168.1.23,0
37,371,2.36,94,0.065556,0.005281,192.168.1.26,0
17,1803,1.2,74,0.075,0.002596,192.168.1.44,0
43,3338,1.55,102,0.036905,0.009622,192.168.1.27,0
232,6562,0.1,48,0.001298,7.2e-05,192.168.1.118,1
35,2711,0.77,97,0.022647,0.001374,192.168.1.20,0
29,3690,3.6,57,0.128571,0.00375,192.168.1.22,0
29,3478,4.38,99,0.156429,0.00889,192.168.1.15,0
15,716,4.83,127,0.345,0.003411,192.168.1.40,0
14,1201,1.93,70,0.148462,0.001021,192.168.1.32,0
7,2563,1.86,125,0.31,0.003854,192.168.1.48,0
22,934,2.66,112,0.126667,0.00362,192.168.1.14,0
43,2526,1.79,107,0.042619,0.00441,192.168.1.35,0
23,4913,3.23,125,0.146818,0.001362,192.168.1.31,0
45,890,3.28,55,0.074545,0.00345,192.168.1.27,0
17,693,0.92,43,0.0575,0.00428,192.168.1.32,0
7,2722,1.7,149,0.283333,0.007828,192.168.1.21,0
44,2205,3.27,146,0.076047,0.000771,192.168.1.44,0
5,4872,2.47,55,0.6175,0.000529,192.168.1.17,0
8,1337,1.39,114,0.198571,0.001361,192.168.1.28,0
20,2371,3.29,91,0.173158,0.000395,192.168.1.11,0
10,3485,3.02,131,0.335556,0.001101,192.168.1.44,0
7,3304,2.75,122,0.458333,0.000559,192.168.1.28,0
35,1296,4.92,83,0.144706,0.008021,192.168.1.19,0
33,4720,0.31,72,0.009687,0.006481,192.168.1.14,0
49,2463,0.45,144,0.009375,0.004618,192.168.1.41,0
33,1110,0.79,74,0.024688,0.004282,192.168.1.30,0
32,3356,3.07,123,0.099032,0.000985,192.168.1.37,0
48,2620,0.16,145,0.003404,0.001885,192.168.1.5,0
398,1914,0.16,44,0.003301,5.1e-05,192.168.1.20,1
30,2565,3.53,91,0.121724,0.009832,192.168.1.47,0
35,1771,1.75,132,0.051471,0.006705,192.168.1.40,0
43,1716,1.35,122,0.032143,0.000244,192.168.1.8,0
49,4939,0.57,60,0.011875,0.000311,192.168.1.3,0
24,1980,4.05,105,0.176087,0.007729,192.168.1.31,0
35,2898,4.4,131,0.129412,0.008379,192.168.1.2,0
21,3830,0.4,100,0.02,0.002269,192.168.1.22,0
10842,917032,1.22,149,0.000335,6e-06,192.168.1.100,1
14,3557,3.95,81,0.303846,0.008061,192.168.1.25,0
36,3791,3.4,105,0.097143,0.005516,192.168.1.12,0
33,1806,1.46,123,0.045625,0.008808,192.168.1.37,0
46,3660,1.04,58,0.023111,0.009438,192.168.1.34,0
9,1613,2.42,118,0.3025,0.00728,192.168.1.7,0
41,1329,0.11,129,0.00275,0.002181,192.168.1.39,0
22,2853,1.6,69,0.07619,0.000512,192.168.1.21,0
9,983,4.48,149,0.56,0.000502,192.168.1.31,0
28,2475,4.92,123,0.182222,0.007022,192.168.1.49,0
200,12359845,48.98,1082,0.444204,0.858542,10.0.0.2,1
22,1951,1.64,103,0.078095,0.004432,192.168.1.42,0
44,4784,0.56,126,0.013023,0.006486,192.168.1.41,0
360,6555362,28.69,1120,0.225338,0.586372,10.0.0.2,1
32,408,1.09,45,0.035161,0.00456,192.168.1.29,0
454,6771715,47.04,1319,0.487292,0.635231,10.0.0.8,1
25,4354,4.13,119,0.172083,0.005506,192.168.1.13,0
13,2457,0.22,102,0.018333,0.000926,192.168.1.38,0
43,1766,0.85,48,0.020238,0.00386,192.168.1.37,0
48,3839,1.06,134,0.022553,0.003611,192.168.1.8,0
38,1875,3.86,112,0.104324,0.003118,192.168.1.41,0
353,17556906,27.3,1431,0.436983,0.952523,10.0.0.3,1
31,2598,4.26,124,0.142,0.005701,192.168.1.37,0
47,1790,0.33,111,0.007174,0.004964,192.168.1.25,0
30,1944,4.5,84,0.155172,0.000817,192.168.1.20,0
49,596,0.69,142,0.014375,0.006623,192.168.1.42,0
47,1009,1.71,118,0.037174,0.000381,192.168.1.7,0
16,1926,0.54,64,0.036,0.004661,192.168.1.42,0
33,2784,2.81,48,0.087813,0.004355,192.168.1.30,0
42,2563,3.1,139,0.07561,0.008747,192.168.1.17,0
39,3828,1.82,137,0.047895,0.000613,192.168.1.19,0
17,1113,0.47,141,0.029375,0.004746,192.168.1.15,0
46,1719,2.46,54,0.054667,0.006497,192.168.1.2,0
17,3698,2.49,126,0.155625,0.007549,192.168.1.28,0
35,2143,0.15,146,0.004412,0.001174,192.168.1.20,0
40,2485,2.11,111,0.054103,0.003619,192.168.1.22,0
26,1957,3.01,64,0.1204,0.005308,192.168.1.2,0
10,1433,4.7,48,0.522222,0.001321,192.168.1.22,0
6,1525,1.51,116,0.302,0.005855,192.168.1.25,0
43,650,0.84,110,0.02,0.005612,192.168.1.35,0
20,1966,3.64,103,0.191579,0.003205,192.168.1.29,0
50,2270,2.91,116,0.059388,0.005852,192.168.1.11,0
45,3984,3.95,139,0.089773,0.00557,192.168.1.27,0
30,561,0.86,75,0.029655,0.005936,192.168.1.20,0
47,696,3.44,129,0.074783,0.009414,192.168.1.41,0
42,2634,1.19,145,0.029024,0.000193,192.168.1.10,0
14,4068,4.89,80,0.376154,0.007238,192.168.1.29,0
7,4395,0.85,62,0.141667,0.006397,192.168.1.2,0
15483,1240019,1.88,161,1.9e-05,2e-06,192.168.1.100,1
38,3181,4.86,69,0.131351,0.001142,192.168.1.35,0
33,556,1.94,136,0.060625,0.000656,192.168.1.49,0
8,1854,1.89,146,0.27,0.008234,192.168.1.15,0
9,3762,3.72,113,0.465,0.003592,192.168.1.39,0
400,5458132,30.12,1187,0.351768,0.632321,10.0.0.8,1
5,973,0.22,70,0.055,0.001769,192.168.1.19,0
30,4297,3.84,119,0.132414,0.002012,192.168.1.29,0
6,4318,1.96,79,0.392,0.003499,192.168.1.26,0
48,2028,3.86,90,0.082128,0.009398,192.168.1.21,0
37,4236,4.43,40,0.123056,0.009992,192.168.1.11,0
48,3975,0.18,130,0.00383,0.001535,192.168.1.14,0
48,3968,3.8,85,0.080851,0.009488,192.168.1.2,0
17,3180,2.13,113,0.133125,0.000833,192.168.1.45,0
39,410,2.64,120,0.069474,0.008716,192.168.1.22,0
6,4520,1.41,147,0.282,0.005224,192.168.1.49,0
16,2762,0.22,149,0.014667,0.00277,192.168.1.2,0
48,4784,0.3,77,0.006383,0.009352,192.168.1.44,0
22,2143,4.65,64,0.221429,0.003272,192.168.1.41,0
345,5229,0.94,50,0.001302,5.6e-05,192.168.1.31,1
34,2199,1.85,66,0.056061,0.000443,192.168.1.5,0
28,686,1.94,82,0.071852,0.005964,192.168.1.38,0
10,4235,0.92,138,0.102222,0.000484,192.168.1.37,0
6,449,2.88,107,0.576,0.003914,192.168.1.13,0
10,1465,3.28,104,0.364444,0.000979,192.168.1.5,0
17,2484,3.56,148,0.2225,0.000624,192.168.1.26,0
36,3687,0.37,93,0.010571,0.003418,192.168.1.30,0
42,2847,1.77,132,0.043171,0.000966,192.168.1.7,0
47,759,4.96,64,0.107826,0.008025,192.168.1.6,0
10,4873,0.65,65,0.072222,0.003583,192.168.1.41,0
45,4164,3.93,107,0.089318,0.007473,192.168.1.24,0
23,4476,1.49,119,0.067727,0.005697,192.168.1.27,0
33,389,1.12,104,0.035,0.001416,192.168.1.18,0
8,4381,4.56,43,0.651429,0.001413,192.168.1.18,0
232,8671,0.51,41,0.001684,2.2e-05,192.168.1.70,1
27,1825,0.32,44,0.012308,0.006743,192.168.1.30,0
32,1781,3.28,116,0.105806,0.002872,192.168.1.3,0
18,4379,4.7,79,0.276471,0.004986,192.168.1.30,0
18,2884,1.16,106,0.068235,0.003075,192.168.1.34,0
7,3450,3.65,126,0.608333,0.003115,192.168.1.6,0
26,1487,0.96,92,0.0384,0.006094,192.168.1.32,0
35,3871,2.92,80,0.085882,0.000586,192.168.1.10,0
32,4373,1.51,143,0.04871,0.007571,192.168.1.38,0
9,3177,4.14,103,0.5175,0.000223,192.168.1.15,0
39,674,0.63,65,0.016579,0.001797,192.168.1.23,0
11,3177,2.78,66,0.278,0.003634,192.168.1.23,0
45,2630,0.35,120,0.007955,0.001173,192.168.1.21,0
15,2771,2.12,148,0.151429,0.008169,192.168.1.23,0
10,2161,4.83,121,0.536667,0.008969,192.168.1.16,0
31,4872,2.52,48,0.084,0.005355,192.168.1.33,0
16,4621,1.66,143,0.110667,0.000657,192.168.1.23,0
38,4885,3.41,110,0.092162,0.009132,192.168.1.15,0
46,728,4.21,113,0.093556,0.005681,192.168.1.41,0
41,4893,0.29,139,0.00725,0.004223,192.168.1.8,0
21,2458,2.72,83,0.136,0.003789,192.168.1.11,0
40,1354,0.9,144,0.023077,0.005053,192.168.1.49,0
42,2090,3.92,83,0.09561,0.008278,192.168.1.43,0
10,4051,4.96,67,0.551111,0.000285,192.168.1.11,0
36,1596,1.92,52,0.054857,0.000689,192.168.1.39,0
20,4801,1.32,77,0.069474,0.006595,192.168.1.47,0
10,1406,1.91,114,0.212222,0.00794,192.168.1.6,0
13,2045,4.99,50,0.415833,0.007247,192.168.1.31,0
37,3214,4.71,48,0.130833,0.00321,192.168.1.45,0
44,2433,1.73,132,0.040233,0.009996,192.168.1.22,0
32,3436,3.49,45,0.112581,0.00836,192.168.1.14,0
14,1181,4.23,148,0.325385,0.000878,192.168.1.31,0
43,1419,3.43,135,0.081667,0.004576,192.168.1.22,0
18,3804,3.64,95,0.214118,0.004578,192.168.1.44,0
28,433,2.62,45,0.097037,0.008857,192.168.1.9,0
26,3561,0.93,65,0.0372,0.001122,192.168.1.28,0
17,2128,2.27,150,0.141875,0.002693,192.168.1.48,0
14,4719,4.03,134,0.31,0.00662,192.168.1.40,0
159,8071,0.16,49,0.004301,3e-05,192.168.1.8,1
37,4816,1.23,98,0.034167,0.003903,192.168.1.37,0
6,1032,0.73,93,0.146,0.008891,192.168.1.22,0
24,4359,2.03,107,0.088261,0.006236,192.168.1.30,0
50,1412,1.33,125,0.027143,0.001983,192.168.1.40,0
25,619,3.51,116,0.14625,0.002028,192.168.1.44,0
38,3815,4.63,112,0.125135,0.005895,192.168.1.20,0
26,1744,4.72,92,0.1888,0.004989,192.168.1.45,0
50,4518,1.76,88,0.035918,0.009965,192.168.1.35,0
19,4635,4.86,84,0.27,0.006553,192.168.1.34,0
44,2086,4.65,147,0.10814,0.006495,192.168.1.15,0
9,1394,0.48,124,0.06,0.009038,192.168.1.21,0
49,4941,2.39,132,0.049792,0.002521,192.168.1.38,0
50,1455,2.29,84,0.046735,0.005966,192.168.1.47,0
41,2156,3.79,136,0.09475,0.004697,192.168.1.24,0
30,3791,1.52,79,0.052414,0.004451,192.168.1.5,0
49,1244,0.86,82,0.017917,0.001856,192.168.1.44,0
49,887,3.95,135,0.082292,0.005872,192.168.1.26,0
43,429,4.58,76,0.109048,0.005739,192.168.1.32,0
12,676,2.78,85,0.252727,0.003819,192.168.1.44,0
37,601,4.96,147,0.137778,0.005257,192.168.1.24,0
357,15733743,41.52,1405,0.163677,0.771953,10.0.0.3,1
9,3043,3.62,138,0.4525,0.004606,192.168.1.39,0
31,4299,3.27,57,0.109,0.007802,192.168.1.36,0
23,1757,3.26,84,0.148182,0.007523,192.168.1.17,0
11,674,3.76,72,0.376,0.00442,192.168.1.29,0
49,3465,0.44,76,0.009167,0.006333,192.168.1.35,0
14,388,1.8,92,0.138462,0.005453,192.168.1.31,0
37,3928,3.77,131,0.104722,0.006571,192.168.1.49,0
39,942,4.23,58,0.111316,0.007015,192.168.1.14,0
8,2001,1.54,125,0.22,0.002394,192.168.1.49,0
23,3483,2.42,103,0.11,0.007828,192.168.1.30,0
24,2543,3.66,70,0.15913,0.006714,192.168.1.34,0
5,1093,0.84,149,0.21,0.007673,192.168.1.6,0
47,1112,2.24,112,0.048696,0.004904,192.168.1.22,0
14836,564458,0.97,56,0.000419,9e-06,192.168.1.100,1
17,4693,3.54,89,0.22125,0.009654,192.168.1.16,0
37,3516,0.56,76,0.015556,0.006452,192.168.1.17,0
11,4739,3.44,138,0.344,0.00577,192.168.1.31,0
30,2170,0.28,143,0.009655,0.002644,192.168.1.10,0
112,1675,0.95,45,0.000203,8.3e-05,192.168.1.25,1
31,2679,1.71,103,0.057,0.003638,192.168.1.36,0
44,4184,2.75,104,0.063953,0.008334,192.168.1.12,0
34,1047,2.73,119,0.082727,0.00053,192.168.1.25,0
9,3697,1.62,40,0.2025,0.00793,192.168.1.21,0
45,815,1.52,65,0.034545,0.005844,192.168.1.13,0
12,4512,1.72,137,0.156364,0.008421,192.168.1.41,0
12,2264,2.22,83,0.201818,0.002953,192.168.1.44,0
26,689,4.52,69,0.1808,0.006833,192.168.1.27,0
50,1622,0.99,98,0.020204,0.003752,192.168.1.39,0
12,533,0.97,81,0.088182,0.001008,192.168.1.47,0
11,1524,3.56,117,0.356,0.004034,192.168.1.31,0
44,2697,1.81,98,0.042093,0.001898,192.168.1.15,0
49,2572,1.45,116,0.030208,0.001979,192.168.1.18,0
49,1427,1.68,123,0.035,0.002764,192.168.1.4,0
10,4746,4.89,140,0.543333,0.00791,192.168.1.50,0
39,1063,0.93,113,0.024474,0.009893,192.168.1.14,0
12,3659,1.36,81,0.123636,0.001272,192.168.1.27,0
37,3516,2.32,81,0.064444,0.001135,192.168.1.41,0
29,2975,3.11,55,0.111071,0.007342,192.168.1.27,0
35,1201,3.61,84,0.106176,0.006229,192.168.1.42,0
41,607,2.16,114,0.054,0.005653,192.168.1.11,0
19,2327,3.05,62,0.169444,0.004102,192.168.1.2,0
19,1034,0.17,64,0.009444,0.00341,192.168.1.42,0
40,3129,4.79,102,0.122821,0.000631,192.168.1.45,0
19,2629,2.98,82,0.165556,0.002874,192.168.1.15,0
48,932,4.66,110,0.099149,0.003391,192.168.1.3,0
9,1125,4.4,73,0.55,0.003525,192.168.1.38,0
30,4929,4.11,70,0.141724,0.008565,192.168.1.32,0
38,1737,4.48,105,0.121081,0.001138,192.168.1.17,0
38,3334,1.01,99,0.027297,0.001959,192.168.1.22,0
48,1246,4.08,69,0.086809,0.005029,192.168.1.47,0
43,1570,2.39,115,0.056905,0.009613,192.168.1.45,0
18,2450,1.96,60,0.115294,0.006249,192.168.1.2,0
25,3402,4.11,110,0.17125,0.007385,192.168.1.27,0
24,1595,1.98,148,0.086087,0.003189,192.168.1.11,0
136,5245,0.18,63,0.000379,8.3e-05,192.168.1.43,1
23,2187,1.04,54,0.047273,0.006159,192.168.1.37,0
8,3608,1.4,58,0.2,0.00352,192.168.1.34,0
42,4841,2.86,56,0.069756,0.009217,192.168.1.19,0
